NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_PROTON_TRANSPORTING_DOMAIN	GO_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_PROTON_TRANSPORTING_DOMAIN		21	-0.577938	-1.4510523	0.05253623	0.74397725	1.0	3257	tags=43%, list=17%, signal=51%	
GO_CYTOPLASMIC_SEQUESTERING_OF_TRANSCRIPTION_FACTOR	GO_CYTOPLASMIC_SEQUESTERING_OF_TRANSCRIPTION_FACTOR		17	-0.5973383	-1.4506203	0.041818183	0.74034214	1.0	2407	tags=24%, list=12%, signal=27%	
GO_NEGATIVE_REGULATION_OF_B_CELL_PROLIFERATION	GO_NEGATIVE_REGULATION_OF_B_CELL_PROLIFERATION		16	-0.6161282	-1.4475943	0.062043797	0.7522481	1.0	1248	tags=31%, list=6%, signal=33%	
GO_NEUROTRANSMITTER_REUPTAKE	GO_NEUROTRANSMITTER_REUPTAKE		20	-0.59036803	-1.4453167	0.06715064	0.75928396	1.0	6655	tags=30%, list=34%, signal=45%	
GO_INTRINSIC_COMPONENT_OF_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	GO_INTRINSIC_COMPONENT_OF_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE		21	-0.57732713	-1.4452665	0.061705988	0.75338227	1.0	2667	tags=38%, list=14%, signal=44%	
GO_EMBRYONIC_PLACENTA_MORPHOGENESIS	GO_EMBRYONIC_PLACENTA_MORPHOGENESIS		22	-0.5763758	-1.4451884	0.05903399	0.747894	1.0	4299	tags=50%, list=22%, signal=64%	
GO_CELLULAR_RESPONSE_TO_NUTRIENT	GO_CELLULAR_RESPONSE_TO_NUTRIENT		61	-0.45789975	-1.4450603	0.022847101	0.74277955	1.0	4320	tags=41%, list=22%, signal=52%	
GO_GLYCOLYTIC_PROCESS_THROUGH_FRUCTOSE_6_PHOSPHATE	GO_GLYCOLYTIC_PROCESS_THROUGH_FRUCTOSE_6_PHOSPHATE		27	-0.5456653	-1.4430077	0.039179105	0.7494398	1.0	2514	tags=26%, list=13%, signal=30%	
GO_CCR_CHEMOKINE_RECEPTOR_BINDING	GO_CCR_CHEMOKINE_RECEPTOR_BINDING		32	-0.53215706	-1.4428604	0.054545455	0.7444073	1.0	4791	tags=38%, list=24%, signal=50%	
GO_PROTEASE_BINDING	GO_PROTEASE_BINDING		116	-0.4205305	-1.4408349	0.008976661	0.7506817	1.0	4033	tags=38%, list=21%, signal=47%	
GO_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_HEART_DEVELOPMENT	GO_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_HEART_DEVELOPMENT		27	-0.5439252	-1.4405177	0.06007067	0.74679905	1.0	1900	tags=33%, list=10%, signal=37%	
GO_ANTIBIOTIC_CATABOLIC_PROCESS	GO_ANTIBIOTIC_CATABOLIC_PROCESS		44	-0.49043587	-1.4404513	0.047186933	0.74142706	1.0	2648	tags=27%, list=13%, signal=31%	
GO_ENDOSOME_LUMEN	GO_ENDOSOME_LUMEN		25	-0.5550429	-1.4397751	0.050092764	0.7395662	1.0	1486	tags=24%, list=8%, signal=26%	
GO_AMIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_AMIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		46	-0.48412123	-1.438385	0.02977233	0.7422983	1.0	5305	tags=35%, list=27%, signal=48%	
GO_POSITIVE_REGULATION_OF_CELL_ACTIVATION	GO_POSITIVE_REGULATION_OF_CELL_ACTIVATION		363	-0.36633408	-1.4359348	0.0	0.75112	1.0	2116	tags=25%, list=11%, signal=27%	
GO_CELL_AGING	GO_CELL_AGING		98	-0.43217295	-1.4355997	0.013986014	0.74736625	1.0	4867	tags=42%, list=25%, signal=55%	
GO_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_CYCLIC_AMIDINES	GO_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_CYCLIC_AMIDINES		31	-0.51048243	-1.4355749	0.032549728	0.7419812	1.0	3835	tags=35%, list=20%, signal=44%	
GO_REGULATION_OF_T_CELL_ACTIVATION	GO_REGULATION_OF_T_CELL_ACTIVATION		293	-0.37629235	-1.4334085	0.0016393443	0.74954915	1.0	2752	tags=28%, list=14%, signal=32%	
GO_SARCOLEMMA	GO_SARCOLEMMA		108	-0.42128405	-1.4327015	0.023569023	0.7483187	1.0	3147	tags=24%, list=16%, signal=29%	
GO_NEGATIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION	GO_NEGATIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION		18	-0.59026545	-1.431885	0.055160142	0.7474415	1.0	3968	tags=17%, list=20%, signal=21%	
GO_NUCLEAR_ENVELOPE_REASSEMBLY	GO_NUCLEAR_ENVELOPE_REASSEMBLY		18	-0.5903526	-1.4303718	0.055258468	0.75046146	1.0	3681	tags=33%, list=19%, signal=41%	
GO_CARBOHYDRATE_PHOSPHORYLATION	GO_CARBOHYDRATE_PHOSPHORYLATION		23	-0.54952085	-1.429291	0.057866186	0.7512898	1.0	4911	tags=43%, list=25%, signal=58%	
GO_REGION_OF_CYTOSOL	GO_REGION_OF_CYTOSOL		23	-0.5678948	-1.4285036	0.050816696	0.750612	1.0	3738	tags=39%, list=19%, signal=48%	
GO_GABA_ERGIC_SYNAPSE	GO_GABA_ERGIC_SYNAPSE		44	-0.48861623	-1.4281372	0.0415879	0.7474012	1.0	3181	tags=25%, list=16%, signal=30%	
GO_NEURONAL_ACTION_POTENTIAL	GO_NEURONAL_ACTION_POTENTIAL		23	-0.5561428	-1.4256474	0.06654344	0.75656587	1.0	3339	tags=22%, list=17%, signal=26%	
GO_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	GO_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT		94	-0.4258403	-1.4243442	0.015151516	0.7588674	1.0	3836	tags=37%, list=20%, signal=46%	
GO_LYMPH_VESSEL_MORPHOGENESIS	GO_LYMPH_VESSEL_MORPHOGENESIS		18	-0.58058345	-1.4216706	0.05496454	0.7702733	1.0	2111	tags=33%, list=11%, signal=37%	
GO_HEPATICOBILIARY_SYSTEM_DEVELOPMENT	GO_HEPATICOBILIARY_SYSTEM_DEVELOPMENT		128	-0.4030404	-1.4210918	0.02097902	0.7683249	1.0	3019	tags=29%, list=15%, signal=34%	
GO_RIBONUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	GO_RIBONUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS		63	-0.45901498	-1.4210777	0.020442931	0.7631804	1.0	3950	tags=37%, list=20%, signal=46%	
GO_LYMPHOCYTE_COSTIMULATION	GO_LYMPHOCYTE_COSTIMULATION		56	-0.46306255	-1.420941	0.039711192	0.7587972	1.0	2116	tags=29%, list=11%, signal=32%	
GO_RESPIRATORY_ELECTRON_TRANSPORT_CHAIN	GO_RESPIRATORY_ELECTRON_TRANSPORT_CHAIN		111	-0.4138086	-1.4208615	0.012302285	0.7541469	1.0	4394	tags=40%, list=22%, signal=51%	
GO_EXECUTION_PHASE_OF_APOPTOSIS	GO_EXECUTION_PHASE_OF_APOPTOSIS		67	-0.4480654	-1.4198383	0.02443281	0.75473124	1.0	4121	tags=37%, list=21%, signal=47%	
GO_NEURAL_RETINA_DEVELOPMENT	GO_NEURAL_RETINA_DEVELOPMENT		53	-0.46574906	-1.4197121	0.031141868	0.75034976	1.0	2413	tags=21%, list=12%, signal=24%	
GO_NEGATIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY	GO_NEGATIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY		75	-0.4446175	-1.4195924	0.025641026	0.74600613	1.0	3642	tags=32%, list=19%, signal=39%	
GO_LIPID_TRANSFER_ACTIVITY	GO_LIPID_TRANSFER_ACTIVITY		36	-0.50879043	-1.4194076	0.04553734	0.74209374	1.0	3538	tags=36%, list=18%, signal=44%	
GO_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY	GO_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY		144	-0.40122822	-1.4192007	0.0016666667	0.7385433	1.0	3354	tags=31%, list=17%, signal=37%	
GO_GLUCOSE_CATABOLIC_PROCESS	GO_GLUCOSE_CATABOLIC_PROCESS		34	-0.50493157	-1.4178834	0.055062167	0.74140024	1.0	2514	tags=24%, list=13%, signal=27%	
GO_COP9_SIGNALOSOME	GO_COP9_SIGNALOSOME		35	-0.501779	-1.4174907	0.040665433	0.73899215	1.0	3448	tags=46%, list=18%, signal=55%	
GO_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION	GO_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION		37	-0.4997248	-1.4169164	0.038535647	0.7377093	1.0	4145	tags=41%, list=21%, signal=51%	
GO_NEGATIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION	GO_NEGATIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION		33	-0.5052189	-1.4162315	0.038664322	0.73684645	1.0	853	tags=24%, list=4%, signal=25%	
GO_REGULATION_OF_LIPASE_ACTIVITY	GO_REGULATION_OF_LIPASE_ACTIVITY		77	-0.43878368	-1.4156687	0.024647888	0.7356135	1.0	4005	tags=30%, list=20%, signal=37%	
GO_POSITIVE_REGULATION_OF_PROTEIN_DEPOLYMERIZATION	GO_POSITIVE_REGULATION_OF_PROTEIN_DEPOLYMERIZATION		17	-0.57713217	-1.4150842	0.06915888	0.7343377	1.0	5787	tags=53%, list=29%, signal=75%	
GO_ORGAN_INDUCTION	GO_ORGAN_INDUCTION		17	-0.60188186	-1.4141374	0.07317073	0.7349472	1.0	714	tags=18%, list=4%, signal=18%	
GO_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION	GO_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION		243	-0.3767446	-1.4140338	0.0	0.730922	1.0	2901	tags=30%, list=15%, signal=34%	
GO_PHOSPHATIDYLCHOLINE_BIOSYNTHETIC_PROCESS	GO_PHOSPHATIDYLCHOLINE_BIOSYNTHETIC_PROCESS		36	-0.49129754	-1.4140036	0.056985293	0.7266308	1.0	3746	tags=44%, list=19%, signal=55%	
GO_2_IRON_2_SULFUR_CLUSTER_BINDING	GO_2_IRON_2_SULFUR_CLUSTER_BINDING		20	-0.5699818	-1.4123002	0.056261342	0.731441	1.0	4117	tags=45%, list=21%, signal=57%	
GO_DRUG_TRANSMEMBRANE_TRANSPORT	GO_DRUG_TRANSMEMBRANE_TRANSPORT		56	-0.46621367	-1.4108149	0.045454547	0.73529667	1.0	2950	tags=27%, list=15%, signal=31%	
GO_ZYMOGEN_ACTIVATION	GO_ZYMOGEN_ACTIVATION		47	-0.47636768	-1.4107525	0.037433155	0.7311601	1.0	2636	tags=23%, list=13%, signal=27%	
GO_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	GO_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT		15	-0.6155598	-1.4083238	0.083636366	0.7402897	1.0	1441	tags=20%, list=7%, signal=22%	
GO_CELL_FATE_SPECIFICATION	GO_CELL_FATE_SPECIFICATION		68	-0.44023794	-1.407031	0.025423728	0.7430661	1.0	1844	tags=18%, list=9%, signal=19%	
GO_REGULATION_OF_MUSCLE_HYPERTROPHY	GO_REGULATION_OF_MUSCLE_HYPERTROPHY		49	-0.47020042	-1.4070166	0.038664322	0.73876506	1.0	2000	tags=31%, list=10%, signal=34%	
GO_RIBONUCLEOSIDE_CATABOLIC_PROCESS	GO_RIBONUCLEOSIDE_CATABOLIC_PROCESS		20	-0.56299347	-1.4064356	0.08014572	0.73789	1.0	3623	tags=35%, list=18%, signal=43%	
GO_REGULATION_OF_FEEDING_BEHAVIOR	GO_REGULATION_OF_FEEDING_BEHAVIOR		16	-0.60440624	-1.4056838	0.07339449	0.73799497	1.0	3168	tags=38%, list=16%, signal=45%	
GO_ELECTRON_TRANSPORT_CHAIN	GO_ELECTRON_TRANSPORT_CHAIN		173	-0.392014	-1.405002	0.0067114094	0.73762274	1.0	4411	tags=38%, list=22%, signal=48%	
GO_POSITIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION	GO_POSITIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION		53	-0.46609932	-1.4031316	0.051457975	0.74357015	1.0	1636	tags=23%, list=8%, signal=25%	
GO_PHAGOCYTOSIS	GO_PHAGOCYTOSIS		332	-0.3624617	-1.4019438	0.0	0.74612284	1.0	2397	tags=27%, list=12%, signal=30%	
GO_CELL_FATE_COMMITMENT	GO_CELL_FATE_COMMITMENT		198	-0.38358384	-1.4013462	0.0050251256	0.74530226	1.0	2801	tags=23%, list=14%, signal=27%	
GO_POSITIVE_REGULATION_OF_ENDOCYTOSIS	GO_POSITIVE_REGULATION_OF_ENDOCYTOSIS		93	-0.42618045	-1.4004035	0.02329749	0.7462487	1.0	2116	tags=22%, list=11%, signal=24%	
GO_LYMPHOCYTE_MIGRATION	GO_LYMPHOCYTE_MIGRATION		106	-0.41430494	-1.3989458	0.02877698	0.7496088	1.0	3298	tags=29%, list=17%, signal=35%	
GO_RENAL_SYSTEM_PROCESS	GO_RENAL_SYSTEM_PROCESS		94	-0.41776493	-1.3986545	0.010526316	0.74703723	1.0	4223	tags=31%, list=22%, signal=39%	
GO_REGULATION_OF_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN	GO_REGULATION_OF_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN		17	-0.5886537	-1.3972931	0.08029197	0.7500577	1.0	1844	tags=35%, list=9%, signal=39%	
GO_FEMALE_GENITALIA_DEVELOPMENT	GO_FEMALE_GENITALIA_DEVELOPMENT		15	-0.6023151	-1.3946769	0.08163265	0.7604771	1.0	5632	tags=40%, list=29%, signal=56%	
GO_PROTEIN_TYROSINE_KINASE_ACTIVATOR_ACTIVITY	GO_PROTEIN_TYROSINE_KINASE_ACTIVATOR_ACTIVITY		15	-0.5963695	-1.3940789	0.08671587	0.759614	1.0	3968	tags=53%, list=20%, signal=67%	
GO_POSITIVE_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS	GO_POSITIVE_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS		46	-0.47588295	-1.3926922	0.052823316	0.76354295	1.0	2116	tags=24%, list=11%, signal=27%	
GO_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS	GO_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS		38	-0.48515412	-1.3925942	0.050724637	0.7599118	1.0	1676	tags=21%, list=9%, signal=23%	
GO_FC_EPSILON_RECEPTOR_SIGNALING_PATHWAY	GO_FC_EPSILON_RECEPTOR_SIGNALING_PATHWAY		164	-0.38692483	-1.392387	0.00990099	0.75694823	1.0	3828	tags=37%, list=19%, signal=46%	
GO_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS	GO_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS		29	-0.51458347	-1.3919432	0.06405694	0.7554277	1.0	3538	tags=34%, list=18%, signal=42%	
GO_NEGATIVE_REGULATION_OF_POSTTRANSCRIPTIONAL_GENE_SILENCING	GO_NEGATIVE_REGULATION_OF_POSTTRANSCRIPTIONAL_GENE_SILENCING		18	-0.57915086	-1.3914211	0.082417585	0.7542482	1.0	1876	tags=22%, list=10%, signal=25%	
GO_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		99	-0.41463944	-1.3907663	0.019332161	0.753485	1.0	3872	tags=27%, list=20%, signal=34%	
GO_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	GO_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY		151	-0.39000484	-1.390619	0.005181347	0.7503379	1.0	3366	tags=26%, list=17%, signal=31%	
GO_FC_RECEPTOR_SIGNALING_PATHWAY	GO_FC_RECEPTOR_SIGNALING_PATHWAY		235	-0.3722156	-1.3892838	0.005033557	0.7536548	1.0	3828	tags=35%, list=19%, signal=43%	
GO_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSPORT	GO_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSPORT		29	-0.51545656	-1.3874171	0.06533575	0.7598575	1.0	5118	tags=45%, list=26%, signal=61%	
GO_COPPER_ION_TRANSPORT	GO_COPPER_ION_TRANSPORT		17	-0.5770877	-1.3868197	0.09565217	0.75913787	1.0	2675	tags=29%, list=14%, signal=34%	
GO_REGULATION_OF_CALCIUM_ION_IMPORT	GO_REGULATION_OF_CALCIUM_ION_IMPORT		29	-0.5177945	-1.3865502	0.075229354	0.7565856	1.0	714	tags=17%, list=4%, signal=18%	
GO_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_JAK_STAT	GO_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_JAK_STAT		20	-0.5709585	-1.3852036	0.08440367	0.76008385	1.0	3212	tags=45%, list=16%, signal=54%	
GO_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	GO_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT		20	-0.5709585	-1.3839664	0.07169118	0.76300424	1.0	3212	tags=45%, list=16%, signal=54%	
GO_REGULATION_OF_CELL_CELL_ADHESION	GO_REGULATION_OF_CELL_CELL_ADHESION		373	-0.3540943	-1.3834184	0.0016	0.7621851	1.0	2752	tags=27%, list=14%, signal=30%	
GO_OLFACTORY_LOBE_DEVELOPMENT	GO_OLFACTORY_LOBE_DEVELOPMENT		21	-0.5530868	-1.3832725	0.072289154	0.7591743	1.0	2181	tags=29%, list=11%, signal=32%	
GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE	GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE		102	-0.41404387	-1.3823118	0.03141361	0.760501	1.0	1933	tags=24%, list=10%, signal=26%	
GO_ORGANELLE_INNER_MEMBRANE	GO_ORGANELLE_INNER_MEMBRANE		489	-0.3428992	-1.3790737	0.001607717	0.7741275	1.0	4967	tags=35%, list=25%, signal=46%	
GO_POSITIVE_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING	GO_POSITIVE_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING		71	-0.4341921	-1.3788986	0.03220036	0.7712147	1.0	1756	tags=21%, list=9%, signal=23%	
GO_TISSUE_HOMEOSTASIS	GO_TISSUE_HOMEOSTASIS		184	-0.37998775	-1.3780295	0.029654035	0.7722181	1.0	3367	tags=27%, list=17%, signal=32%	
GO_POSITIVE_REGULATION_OF_PEPTIDASE_ACTIVITY	GO_POSITIVE_REGULATION_OF_PEPTIDASE_ACTIVITY		172	-0.37934583	-1.3775191	0.010544815	0.7712079	1.0	4525	tags=37%, list=23%, signal=47%	
GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE	GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_SURFACE		34	-0.49774328	-1.3764739	0.07835821	0.7731682	1.0	4672	tags=47%, list=24%, signal=62%	
GO_METAL_CLUSTER_BINDING	GO_METAL_CLUSTER_BINDING		60	-0.44323802	-1.3758686	0.056603774	0.77250946	1.0	4449	tags=40%, list=23%, signal=52%	
GO_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS	GO_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS		51	-0.46447018	-1.3758639	0.047445256	0.7687377	1.0	2530	tags=29%, list=13%, signal=34%	
GO_RESPONSE_TO_FOOD	GO_RESPONSE_TO_FOOD		26	-0.5244745	-1.3753396	0.082601056	0.76792556	1.0	6160	tags=54%, list=31%, signal=78%	
GO_NEGATIVE_REGULATION_OF_MUSCLE_HYPERTROPHY	GO_NEGATIVE_REGULATION_OF_MUSCLE_HYPERTROPHY		22	-0.55283916	-1.3742931	0.08453237	0.7697277	1.0	2000	tags=45%, list=10%, signal=51%	
GO_CARBOHYDRATE_KINASE_ACTIVITY	GO_CARBOHYDRATE_KINASE_ACTIVITY		21	-0.54675096	-1.3737392	0.10055866	0.7690386	1.0	5573	tags=43%, list=28%, signal=60%	
GO_T_CELL_DIFFERENTIATION	GO_T_CELL_DIFFERENTIATION		227	-0.36836478	-1.3722578	0.008319467	0.7738152	1.0	2711	tags=30%, list=14%, signal=34%	
GO_PEPTIDASE_ACTIVATOR_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	GO_PEPTIDASE_ACTIVATOR_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS		18	-0.5565589	-1.36811	0.08424909	0.7928014	1.0	753	tags=28%, list=4%, signal=29%	
GO_HYDROGEN_PEROXIDE_METABOLIC_PROCESS	GO_HYDROGEN_PEROXIDE_METABOLIC_PROCESS		44	-0.46995828	-1.368048	0.071047954	0.789344	1.0	2372	tags=25%, list=12%, signal=28%	
GO_REGULATION_OF_SODIUM_ION_TRANSPORT	GO_REGULATION_OF_SODIUM_ION_TRANSPORT		67	-0.4352889	-1.3668011	0.034662046	0.7929339	1.0	3581	tags=33%, list=18%, signal=40%	
GO_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GO_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY		94	-0.4135649	-1.3646806	0.04040404	0.801341	1.0	2243	tags=20%, list=11%, signal=23%	
GO_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	GO_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE		81	-0.4178919	-1.3641545	0.04621072	0.80036396	1.0	4599	tags=44%, list=23%, signal=58%	
GO_DISULFIDE_OXIDOREDUCTASE_ACTIVITY	GO_DISULFIDE_OXIDOREDUCTASE_ACTIVITY		37	-0.4811049	-1.362634	0.07063197	0.80539864	1.0	4306	tags=35%, list=22%, signal=45%	
GO_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GO_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY		210	-0.37030935	-1.3617646	0.008169935	0.80669653	1.0	2651	tags=20%, list=14%, signal=22%	
GO_ACTIVATED_T_CELL_PROLIFERATION	GO_ACTIVATED_T_CELL_PROLIFERATION		37	-0.48389962	-1.3604878	0.071813285	0.8103128	1.0	484	tags=19%, list=2%, signal=19%	
GO_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS	GO_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS		25	-0.52153206	-1.3603786	0.0989011	0.80715215	1.0	3298	tags=40%, list=17%, signal=48%	
GO_ACTIVATION_OF_JUN_KINASE_ACTIVITY	GO_ACTIVATION_OF_JUN_KINASE_ACTIVITY		36	-0.48552588	-1.360137	0.06690778	0.80472255	1.0	4466	tags=44%, list=23%, signal=57%	
GO_REGULATION_OF_B_CELL_ACTIVATION	GO_REGULATION_OF_B_CELL_ACTIVATION		173	-0.37778965	-1.3591514	0.0130293155	0.80659896	1.0	2645	tags=31%, list=13%, signal=36%	
GO_ETHANOL_METABOLIC_PROCESS	GO_ETHANOL_METABOLIC_PROCESS		17	-0.56445634	-1.3590355	0.11460259	0.8035764	1.0	2648	tags=24%, list=13%, signal=27%	
GO_PEPTIDE_CATABOLIC_PROCESS	GO_PEPTIDE_CATABOLIC_PROCESS		23	-0.5381574	-1.3588388	0.08255159	0.8011663	1.0	929	tags=17%, list=5%, signal=18%	
GO_DYNEIN_INTERMEDIATE_CHAIN_BINDING	GO_DYNEIN_INTERMEDIATE_CHAIN_BINDING		25	-0.52208805	-1.3576584	0.09642857	0.8041979	1.0	3738	tags=28%, list=19%, signal=35%	
GO_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT	GO_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT		51	-0.4524358	-1.3572901	0.04873646	0.8027714	1.0	4651	tags=43%, list=24%, signal=56%	
GO_ISOPRENOID_BINDING	GO_ISOPRENOID_BINDING		21	-0.5502746	-1.3570158	0.1007326	0.80072176	1.0	3957	tags=43%, list=20%, signal=54%	
GO_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		44	-0.4647149	-1.3569889	0.071167886	0.7972798	1.0	4434	tags=43%, list=23%, signal=56%	
GO_CELLULAR_MODIFIED_AMINO_ACID_CATABOLIC_PROCESS	GO_CELLULAR_MODIFIED_AMINO_ACID_CATABOLIC_PROCESS		21	-0.5461891	-1.3549298	0.104395606	0.80455285	1.0	3142	tags=24%, list=16%, signal=28%	
GO_PHYSIOLOGICAL_CARDIAC_MUSCLE_HYPERTROPHY	GO_PHYSIOLOGICAL_CARDIAC_MUSCLE_HYPERTROPHY		23	-0.52847075	-1.353403	0.09090909	0.8092992	1.0	1893	tags=30%, list=10%, signal=34%	
GO_PROTEIN_COMPLEX_INVOLVED_IN_CELL_ADHESION	GO_PROTEIN_COMPLEX_INVOLVED_IN_CELL_ADHESION		34	-0.48188743	-1.3534005	0.077057794	0.80575407	1.0	1622	tags=24%, list=8%, signal=26%	
GO_PLATELET_AGGREGATION	GO_PLATELET_AGGREGATION		56	-0.44057053	-1.352777	0.05574913	0.80564994	1.0	5714	tags=43%, list=29%, signal=60%	
GO_IMMUNOGLOBULIN_COMPLEX_CIRCULATING	GO_IMMUNOGLOBULIN_COMPLEX_CIRCULATING		62	-0.4384843	-1.3524096	0.05017301	0.8043392	1.0	2208	tags=42%, list=11%, signal=47%	
GO_POSITIVE_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE	GO_POSITIVE_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE		17	-0.5644099	-1.3514259	0.10951526	0.80631226	1.0	4129	tags=53%, list=21%, signal=67%	
GO_ACTIVATION_OF_PHOSPHOLIPASE_C_ACTIVITY	GO_ACTIVATION_OF_PHOSPHOLIPASE_C_ACTIVITY		24	-0.5210294	-1.3509185	0.07678245	0.8056116	1.0	4005	tags=38%, list=20%, signal=47%	
GO_VIRAL_RNA_GENOME_REPLICATION	GO_VIRAL_RNA_GENOME_REPLICATION		31	-0.4886156	-1.3505431	0.08052435	0.804182	1.0	2823	tags=26%, list=14%, signal=30%	
GO_STEROL_BINDING	GO_STEROL_BINDING		48	-0.45003957	-1.3499264	0.0626118	0.80407906	1.0	2309	tags=23%, list=12%, signal=26%	
