NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING	GO_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING		37	0.5056921	1.4735625	0.040511727	0.6210871	1.0	2621	tags=32%, list=13%, signal=37%	
GO_ACTIN_MONOMER_BINDING	GO_ACTIN_MONOMER_BINDING		22	0.5722709	1.4719353	0.037894737	0.62224245	1.0	4434	tags=55%, list=23%, signal=70%	
GO_LATE_ENDOSOME	GO_LATE_ENDOSOME		240	0.3828236	1.4709822	0.002444988	0.62057376	1.0	1398	tags=11%, list=7%, signal=12%	
GO_REGULATION_OF_RNA_SPLICING	GO_REGULATION_OF_RNA_SPLICING		129	0.41413045	1.4689193	0.002538071	0.6235164	1.0	2207	tags=21%, list=11%, signal=23%	
GO_RNA_STABILIZATION	GO_RNA_STABILIZATION		43	0.48563132	1.4685806	0.03652968	0.6196427	1.0	828	tags=21%, list=4%, signal=22%	
GO_POSITIVE_REGULATION_OF_MONOOXYGENASE_ACTIVITY	GO_POSITIVE_REGULATION_OF_MONOOXYGENASE_ACTIVITY		26	0.53747255	1.462475	0.034965035	0.6402605	1.0	378	tags=8%, list=2%, signal=8%	
GO_B_CELL_RECEPTOR_SIGNALING_PATHWAY	GO_B_CELL_RECEPTOR_SIGNALING_PATHWAY		115	0.41185212	1.4615014	0.009280742	0.63892686	1.0	709	tags=14%, list=4%, signal=14%	
GO_VACUOLAR_PROTON_TRANSPORTING_V_TYPE_ATPASE_COMPLEX	GO_VACUOLAR_PROTON_TRANSPORTING_V_TYPE_ATPASE_COMPLEX		15	0.6324559	1.4599162	0.060085837	0.6401103	1.0	2975	tags=40%, list=15%, signal=47%	
GO_DNA_REPLICATION_INDEPENDENT_NUCLEOSOME_ORGANIZATION	GO_DNA_REPLICATION_INDEPENDENT_NUCLEOSOME_ORGANIZATION		39	0.48341852	1.4550409	0.030588236	0.65571064	1.0	4006	tags=49%, list=20%, signal=61%	
GO_RETINOIC_ACID_RECEPTOR_SIGNALING_PATHWAY	GO_RETINOIC_ACID_RECEPTOR_SIGNALING_PATHWAY		27	0.5333292	1.4542978	0.050884955	0.65349156	1.0	1085	tags=19%, list=6%, signal=20%	
GO_VIRAL_BUDDING_VIA_HOST_ESCRT_COMPLEX	GO_VIRAL_BUDDING_VIA_HOST_ESCRT_COMPLEX		21	0.5692958	1.4542172	0.057777777	0.6485469	1.0	861	tags=14%, list=4%, signal=15%	
GO_ANTIGEN_BINDING	GO_ANTIGEN_BINDING		140	0.39596373	1.4515212	0.0074074073	0.6548802	1.0	362	tags=9%, list=2%, signal=9%	
GO_SUGAR_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_SUGAR_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		20	0.5647147	1.4505696	0.062921345	0.65396476	1.0	2259	tags=20%, list=12%, signal=23%	
GO_RIG_I_SIGNALING_PATHWAY	GO_RIG_I_SIGNALING_PATHWAY		19	0.5786168	1.4489559	0.051569507	0.6556904	1.0	2172	tags=32%, list=11%, signal=35%	
GO_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	GO_STRUCTURAL_CONSTITUENT_OF_RIBOSOME		155	0.3980781	1.4482715	0.011933174	0.6535299	1.0	1431	tags=27%, list=7%, signal=29%	
GO_STEROL_BIOSYNTHETIC_PROCESS	GO_STEROL_BIOSYNTHETIC_PROCESS		70	0.44625455	1.4475117	0.016706444	0.6516429	1.0	4080	tags=37%, list=21%, signal=47%	
GO_PERICENTRIC_HETEROCHROMATIN	GO_PERICENTRIC_HETEROCHROMATIN		19	0.5859059	1.447445	0.06334842	0.6469498	1.0	1267	tags=26%, list=6%, signal=28%	
GO_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING_INVOLVED_IN_CARDIAC_CONDUCTION	GO_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING_INVOLVED_IN_CARDIAC_CONDUCTION		21	0.5652331	1.4473001	0.060475163	0.6425884	1.0	1844	tags=38%, list=9%, signal=42%	
GO_CARBON_CARBON_LYASE_ACTIVITY	GO_CARBON_CARBON_LYASE_ACTIVITY		44	0.48226768	1.4471557	0.044247787	0.63827777	1.0	3118	tags=30%, list=16%, signal=35%	
GO_REGULATION_OF_MRNA_PROCESSING	GO_REGULATION_OF_MRNA_PROCESSING		132	0.40391806	1.445726	0.0076923077	0.639333	1.0	2207	tags=21%, list=11%, signal=24%	
GO_MITOCHONDRIAL_DEPOLARIZATION	GO_MITOCHONDRIAL_DEPOLARIZATION		21	0.56038994	1.4456613	0.071428575	0.63485754	1.0	1070	tags=24%, list=5%, signal=25%	
GO_SULFUR_COMPOUND_BINDING	GO_SULFUR_COMPOUND_BINDING		205	0.38213933	1.4432788	0.004854369	0.6403836	1.0	1710	tags=13%, list=9%, signal=14%	
GO_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION	GO_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION		16	0.58749604	1.4422039	0.08277405	0.6400827	1.0	986	tags=19%, list=5%, signal=20%	
GO_RESPONSE_TO_ORGANOPHOSPHORUS	GO_RESPONSE_TO_ORGANOPHOSPHORUS		116	0.40809214	1.4407059	0.01635514	0.6416372	1.0	3222	tags=24%, list=16%, signal=29%	
GO_SEX_CHROMOSOME	GO_SEX_CHROMOSOME		24	0.54135597	1.4394894	0.050925925	0.6421208	1.0	2543	tags=38%, list=13%, signal=43%	
GO_CARBOHYDRATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_CARBOHYDRATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		32	0.5045527	1.4388378	0.062211983	0.64024	1.0	1243	tags=13%, list=6%, signal=13%	
GO_RIBOSOMAL_SUBUNIT	GO_RIBOSOMAL_SUBUNIT		181	0.38665152	1.4379791	0.002610966	0.6393604	1.0	1431	tags=24%, list=7%, signal=26%	
GO_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM	GO_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM		49	0.47958198	1.4369699	0.03846154	0.6388767	1.0	2071	tags=18%, list=11%, signal=20%	
GO_RESPONSE_TO_CAMP	GO_RESPONSE_TO_CAMP		84	0.43311614	1.4355539	0.021226415	0.6402351	1.0	3126	tags=27%, list=16%, signal=32%	
GO_FIBROBLAST_APOPTOTIC_PROCESS	GO_FIBROBLAST_APOPTOTIC_PROCESS		19	0.5746756	1.4344137	0.07272727	0.64064807	1.0	215	tags=11%, list=1%, signal=11%	
GO_TRANSEPITHELIAL_TRANSPORT	GO_TRANSEPITHELIAL_TRANSPORT		20	0.5538208	1.4328713	0.07424594	0.64249146	1.0	3126	tags=35%, list=16%, signal=42%	
GO_NEGATIVE_REGULATION_OF_RNA_CATABOLIC_PROCESS	GO_NEGATIVE_REGULATION_OF_RNA_CATABOLIC_PROCESS		53	0.46994287	1.4278578	0.032786883	0.65937954	1.0	828	tags=19%, list=4%, signal=20%	
GO_PROTEIN_LOCALIZATION_TO_KINETOCHORE	GO_PROTEIN_LOCALIZATION_TO_KINETOCHORE		17	0.5862389	1.4274322	0.078947365	0.6566641	1.0	2827	tags=47%, list=14%, signal=55%	
GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING	GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING		20	0.5716813	1.4260702	0.07328605	0.6578825	1.0	2849	tags=35%, list=15%, signal=41%	
GO_POSITIVE_REGULATION_OF_CELL_CYCLE_ARREST	GO_POSITIVE_REGULATION_OF_CELL_CYCLE_ARREST		77	0.43633562	1.4234961	0.040963855	0.66472256	1.0	2033	tags=25%, list=10%, signal=27%	
GO_CELL_BODY_MEMBRANE	GO_CELL_BODY_MEMBRANE		16	0.5930155	1.4234734	0.07939914	0.66034037	1.0	1542	tags=38%, list=8%, signal=41%	
GO_POSITIVE_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS	GO_POSITIVE_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS		16	0.5884883	1.4228132	0.07692308	0.6586922	1.0	531	tags=19%, list=3%, signal=19%	
GO_REGULATION_OF_NEUROBLAST_PROLIFERATION	GO_REGULATION_OF_NEUROBLAST_PROLIFERATION		25	0.51777905	1.4216547	0.060674157	0.6593443	1.0	1720	tags=24%, list=9%, signal=26%	
GO_ENDOCYTIC_VESICLE	GO_ENDOCYTIC_VESICLE		266	0.36411574	1.421475	0.007792208	0.65571904	1.0	806	tags=10%, list=4%, signal=10%	
GO_PROTEIN_ACTIVATION_CASCADE	GO_PROTEIN_ACTIVATION_CASCADE		23	0.5444431	1.4177556	0.07366072	0.667057	1.0	2229	tags=26%, list=11%, signal=29%	
GO_MITOTIC_METAPHASE_PLATE_CONGRESSION	GO_MITOTIC_METAPHASE_PLATE_CONGRESSION		43	0.47438905	1.4177331	0.04157044	0.662821	1.0	2156	tags=28%, list=11%, signal=31%	
GO_NEGATIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS	GO_NEGATIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS		44	0.471324	1.414897	0.05299539	0.67034996	1.0	2510	tags=27%, list=13%, signal=31%	
GO_SISTER_CHROMATID_SEGREGATION	GO_SISTER_CHROMATID_SEGREGATION		175	0.37953615	1.4133588	0.010309278	0.6726432	1.0	1947	tags=21%, list=10%, signal=23%	
GO_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	GO_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION		53	0.46430373	1.4129883	0.04793028	0.66971135	1.0	1531	tags=19%, list=8%, signal=20%	
GO_TRANS_GOLGI_NETWORK	GO_TRANS_GOLGI_NETWORK		216	0.36667553	1.4108261	0.002570694	0.6745226	1.0	2697	tags=19%, list=14%, signal=22%	
GO_DNA_SECONDARY_STRUCTURE_BINDING	GO_DNA_SECONDARY_STRUCTURE_BINDING		23	0.54692644	1.409724	0.08061002	0.6748211	1.0	4407	tags=61%, list=22%, signal=78%	
GO_HEXOSE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_HEXOSE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		16	0.58794045	1.408885	0.08258928	0.674134	1.0	2259	tags=19%, list=12%, signal=21%	
GO_POSITIVE_REGULATION_OF_NEUROBLAST_PROLIFERATION	GO_POSITIVE_REGULATION_OF_NEUROBLAST_PROLIFERATION		20	0.55498755	1.4080085	0.08137045	0.67381126	1.0	1720	tags=30%, list=9%, signal=33%	
GO_U2_TYPE_CATALYTIC_STEP_2_SPLICEOSOME	GO_U2_TYPE_CATALYTIC_STEP_2_SPLICEOSOME		30	0.5072197	1.4072304	0.06140351	0.6727077	1.0	3172	tags=33%, list=16%, signal=40%	
GO_PROTEIN_DNA_COMPLEX	GO_PROTEIN_DNA_COMPLEX		99	0.41592553	1.4071652	0.03990025	0.6688696	1.0	3165	tags=31%, list=16%, signal=37%	
GO_DNA_HELICASE_ACTIVITY	GO_DNA_HELICASE_ACTIVITY		69	0.4306651	1.4057958	0.038812786	0.67041576	1.0	3268	tags=32%, list=17%, signal=38%	
GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE		308	0.3546773	1.4055511	0.0	0.66746265	1.0	1297	tags=19%, list=7%, signal=20%	
GO_DNA_GEOMETRIC_CHANGE	GO_DNA_GEOMETRIC_CHANGE		109	0.40116003	1.4047272	0.036144577	0.6668791	1.0	2632	tags=27%, list=13%, signal=31%	
GO_REGULATION_OF_INTERLEUKIN_1_SECRETION	GO_REGULATION_OF_INTERLEUKIN_1_SECRETION		44	0.45975763	1.4023209	0.05263158	0.6730971	1.0	1266	tags=16%, list=6%, signal=17%	
GO_PROTEIN_HOMOTRIMERIZATION	GO_PROTEIN_HOMOTRIMERIZATION		27	0.52440953	1.4020319	0.07066381	0.67030877	1.0	1059	tags=11%, list=5%, signal=12%	
GO_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	GO_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE		33	0.4945597	1.3994082	0.059907835	0.6768846	1.0	1947	tags=33%, list=10%, signal=37%	
GO_RESPONSE_TO_VITAMIN_A	GO_RESPONSE_TO_VITAMIN_A		15	0.5940234	1.3977867	0.09468822	0.67967093	1.0	3629	tags=33%, list=18%, signal=41%	
GO_RIBOSOME	GO_RIBOSOME		220	0.36353505	1.3938032	0.0025510204	0.6931212	1.0	1431	tags=21%, list=7%, signal=23%	
GO_MULTIVESICULAR_BODY_ORGANIZATION	GO_MULTIVESICULAR_BODY_ORGANIZATION		31	0.5053293	1.3937776	0.059496567	0.6891772	1.0	861	tags=13%, list=4%, signal=13%	
GO_MEIOTIC_CELL_CYCLE	GO_MEIOTIC_CELL_CYCLE		194	0.37290412	1.3934028	0.0075	0.68683577	1.0	2827	tags=21%, list=14%, signal=24%	
GO_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY	GO_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY		39	0.47607687	1.3929086	0.06569343	0.6850613	1.0	378	tags=10%, list=2%, signal=10%	
GO_DECIDUALIZATION	GO_DECIDUALIZATION		22	0.5367161	1.391742	0.09174312	0.6859638	1.0	3954	tags=36%, list=20%, signal=45%	
GO_RESPONSE_TO_PURINE_CONTAINING_COMPOUND	GO_RESPONSE_TO_PURINE_CONTAINING_COMPOUND		130	0.3844071	1.3908732	0.022988506	0.68587095	1.0	3266	tags=24%, list=17%, signal=28%	
GO_POSITIVE_REGULATION_OF_AMINE_TRANSPORT	GO_POSITIVE_REGULATION_OF_AMINE_TRANSPORT		24	0.5236467	1.3908674	0.08144797	0.6820181	1.0	4942	tags=33%, list=25%, signal=44%	
GO_MULTIVESICULAR_BODY_SORTING_PATHWAY	GO_MULTIVESICULAR_BODY_SORTING_PATHWAY		33	0.4959119	1.3903555	0.06277056	0.6802832	1.0	2220	tags=24%, list=11%, signal=27%	
GO_CHROMOSOME_LOCALIZATION	GO_CHROMOSOME_LOCALIZATION		68	0.43746576	1.38829	0.04157549	0.685194	1.0	2269	tags=25%, list=12%, signal=28%	
GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS	GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS		204	0.37039715	1.3871448	0.013856813	0.68653536	1.0	934	tags=19%, list=5%, signal=20%	
GO_POSITIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION	GO_POSITIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION		17	0.5605346	1.3861697	0.083129585	0.68688124	1.0	1591	tags=24%, list=8%, signal=26%	
GO_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL	GO_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL		66	0.431614	1.3843242	0.03271028	0.6908202	1.0	3351	tags=32%, list=17%, signal=38%	
GO_TRANSPORT_VESICLE	GO_TRANSPORT_VESICLE		337	0.3471849	1.3826535	0.0025	0.6941146	1.0	3140	tags=21%, list=16%, signal=25%	
GO_REGULATION_OF_MACROPHAGE_ACTIVATION	GO_REGULATION_OF_MACROPHAGE_ACTIVATION		46	0.45867968	1.3825258	0.063025214	0.6908543	1.0	1459	tags=24%, list=7%, signal=26%	
GO_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING	GO_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING		61	0.4371372	1.3821973	0.035128806	0.68849975	1.0	2671	tags=30%, list=14%, signal=34%	
GO_CELL_COMMUNICATION_INVOLVED_IN_CARDIAC_CONDUCTION	GO_CELL_COMMUNICATION_INVOLVED_IN_CARDIAC_CONDUCTION		44	0.46208754	1.3818175	0.06004619	0.6862814	1.0	2854	tags=32%, list=15%, signal=37%	
GO_POSITIVE_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE	GO_POSITIVE_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE		16	0.5708138	1.3780288	0.09766454	0.6985521	1.0	1280	tags=25%, list=7%, signal=27%	
GO_ER_NUCLEUS_SIGNALING_PATHWAY	GO_ER_NUCLEUS_SIGNALING_PATHWAY		46	0.46208486	1.37655	0.055155877	0.7013466	1.0	1495	tags=24%, list=8%, signal=26%	
GO_QUATERNARY_AMMONIUM_GROUP_BINDING	GO_QUATERNARY_AMMONIUM_GROUP_BINDING		22	0.5382492	1.370874	0.10493827	0.7224052	1.0	0	tags=5%, list=0%, signal=5%	
GO_CARBOXY_LYASE_ACTIVITY	GO_CARBOXY_LYASE_ACTIVITY		30	0.5028325	1.3697878	0.07343412	0.7232017	1.0	2912	tags=27%, list=15%, signal=31%	
GO_INSULIN_RECEPTOR_BINDING	GO_INSULIN_RECEPTOR_BINDING		19	0.5552426	1.3688835	0.091295116	0.72332627	1.0	3099	tags=47%, list=16%, signal=56%	
GO_CRANIAL_NERVE_DEVELOPMENT	GO_CRANIAL_NERVE_DEVELOPMENT		39	0.46671686	1.3688042	0.084632516	0.71989703	1.0	3023	tags=23%, list=15%, signal=27%	
GO_DNA_REPLICATION_CHECKPOINT	GO_DNA_REPLICATION_CHECKPOINT		16	0.56548697	1.3678935	0.1040724	0.71998703	1.0	2959	tags=44%, list=15%, signal=51%	
GO_SMALL_NUCLEOLAR_RIBONUCLEOPROTEIN_COMPLEX	GO_SMALL_NUCLEOLAR_RIBONUCLEOPROTEIN_COMPLEX		22	0.5431854	1.3672991	0.11659193	0.7189406	1.0	3204	tags=45%, list=16%, signal=54%	
GO_CENTROMERE_COMPLEX_ASSEMBLY	GO_CENTROMERE_COMPLEX_ASSEMBLY		40	0.46575484	1.3669045	0.060465116	0.7169235	1.0	3780	tags=40%, list=19%, signal=49%	
GO_ENDOSOME_MEMBRANE	GO_ENDOSOME_MEMBRANE		447	0.3327278	1.3667607	0.002688172	0.71393377	1.0	2166	tags=16%, list=11%, signal=18%	
GO_VIRAL_GENE_EXPRESSION	GO_VIRAL_GENE_EXPRESSION		191	0.36623904	1.3646631	0.018324608	0.71954924	1.0	683	tags=18%, list=3%, signal=18%	
GO_CELLULAR_RESPONSE_TO_CALCIUM_ION	GO_CELLULAR_RESPONSE_TO_CALCIUM_ION		67	0.42076942	1.3642673	0.043181818	0.71760994	1.0	2945	tags=21%, list=15%, signal=24%	
GO_RESPONSE_TO_FLUID_SHEAR_STRESS	GO_RESPONSE_TO_FLUID_SHEAR_STRESS		33	0.48199	1.3638864	0.08520179	0.7156013	1.0	2909	tags=33%, list=15%, signal=39%	
GO_DETECTION_OF_TEMPERATURE_STIMULUS	GO_DETECTION_OF_TEMPERATURE_STIMULUS		16	0.5676018	1.3636851	0.096412554	0.71293765	1.0	1047	tags=13%, list=5%, signal=13%	
GO_ESCRT_COMPLEX	GO_ESCRT_COMPLEX		26	0.51553357	1.3615047	0.08428246	0.718648	1.0	861	tags=12%, list=4%, signal=12%	
GO_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY_IN_RESPONSE_TO_VIRUS	GO_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY_IN_RESPONSE_TO_VIRUS		25	0.5245467	1.3551689	0.093877554	0.7427898	1.0	2172	tags=28%, list=11%, signal=31%	
GO_MITOTIC_CYTOKINETIC_PROCESS	GO_MITOTIC_CYTOKINETIC_PROCESS		23	0.5123385	1.3550595	0.11135371	0.7395851	1.0	5143	tags=57%, list=26%, signal=76%	
GO_MIDBODY_ABSCISSION	GO_MIDBODY_ABSCISSION		17	0.54749906	1.3545672	0.098557696	0.7382802	1.0	4639	tags=47%, list=24%, signal=62%	
GO_METAPHASE_PLATE_CONGRESSION	GO_METAPHASE_PLATE_CONGRESSION		55	0.4291387	1.3528899	0.05922551	0.7418432	1.0	2269	tags=24%, list=12%, signal=27%	
GO_CORNIFIED_ENVELOPE	GO_CORNIFIED_ENVELOPE		24	0.5148293	1.3520793	0.11290322	0.7417983	1.0	4636	tags=46%, list=24%, signal=60%	
GO_RESPONSE_TO_INTERFERON_GAMMA	GO_RESPONSE_TO_INTERFERON_GAMMA		181	0.3579852	1.3517364	0.014705882	0.7396216	1.0	1641	tags=16%, list=8%, signal=17%	
GO_PHOSPHATIDYLINOSITOL_3_4_BISPHOSPHATE_BINDING	GO_PHOSPHATIDYLINOSITOL_3_4_BISPHOSPHATE_BINDING		25	0.5044768	1.3462251	0.094420604	0.76030636	1.0	1570	tags=24%, list=8%, signal=26%	
GO_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_REGULATION_OF_THE_RELEASE_OF_SEQUESTERED_CALCIUM_ION	GO_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_REGULATION_OF_THE_RELEASE_OF_SEQUESTERED_CALCIUM_ION		18	0.55717367	1.3461894	0.11308204	0.75684255	1.0	3021	tags=44%, list=15%, signal=52%	
GO_INDOLALKYLAMINE_METABOLIC_PROCESS	GO_INDOLALKYLAMINE_METABOLIC_PROCESS		16	0.56241524	1.3459804	0.11954023	0.754148	1.0	764	tags=19%, list=4%, signal=19%	
GO_REGULATION_OF_MONOCYTE_DIFFERENTIATION	GO_REGULATION_OF_MONOCYTE_DIFFERENTIATION		18	0.5365636	1.3440921	0.11506276	0.7592634	1.0	660	tags=22%, list=3%, signal=23%	
GO_COCHLEA_MORPHOGENESIS	GO_COCHLEA_MORPHOGENESIS		18	0.5546575	1.3440481	0.113689095	0.75590014	1.0	2766	tags=33%, list=14%, signal=39%	
GO_RETINA_VASCULATURE_DEVELOPMENT_IN_CAMERA_TYPE_EYE	GO_RETINA_VASCULATURE_DEVELOPMENT_IN_CAMERA_TYPE_EYE		17	0.5536582	1.3439176	0.12847966	0.7528921	1.0	5672	tags=65%, list=29%, signal=91%	
GO_MULTI_ORGANISM_CELLULAR_PROCESS	GO_MULTI_ORGANISM_CELLULAR_PROCESS		42	0.460387	1.343703	0.072769955	0.7505192	1.0	2172	tags=21%, list=11%, signal=24%	
GO_RNA_POLYMERASE_II_PREINITIATION_COMPLEX_ASSEMBLY	GO_RNA_POLYMERASE_II_PREINITIATION_COMPLEX_ASSEMBLY		25	0.52270764	1.3434561	0.10367171	0.7480309	1.0	2510	tags=40%, list=13%, signal=46%	
GO_REGULATION_OF_STEM_CELL_PROLIFERATION	GO_REGULATION_OF_STEM_CELL_PROLIFERATION		58	0.42975602	1.3426633	0.07311828	0.7481023	1.0	1720	tags=19%, list=9%, signal=21%	
GO_SNARE_COMPLEX	GO_SNARE_COMPLEX		42	0.45965567	1.3412889	0.09070295	0.7506986	1.0	5361	tags=50%, list=27%, signal=69%	
GO_POSITIVE_REGULATION_OF_GLIOGENESIS	GO_POSITIVE_REGULATION_OF_GLIOGENESIS		63	0.4240049	1.3411474	0.07013575	0.74789065	1.0	2034	tags=22%, list=10%, signal=25%	
GO_GLYCOLIPID_BINDING	GO_GLYCOLIPID_BINDING		21	0.53028506	1.3411348	0.12770563	0.7445431	1.0	2472	tags=29%, list=13%, signal=33%	
GO_SPHINGOLIPID_BINDING	GO_SPHINGOLIPID_BINDING		21	0.5281724	1.3394662	0.10981309	0.74836206	1.0	2572	tags=33%, list=13%, signal=38%	
GO_CELLULAR_RESPONSE_TO_VIRUS	GO_CELLULAR_RESPONSE_TO_VIRUS		44	0.44314665	1.338385	0.09050772	0.7499769	1.0	2172	tags=20%, list=11%, signal=23%	
GO_PHOSPHATASE_INHIBITOR_ACTIVITY	GO_PHOSPHATASE_INHIBITOR_ACTIVITY		41	0.44320658	1.3378437	0.09367681	0.74894446	1.0	3584	tags=41%, list=18%, signal=51%	
GO_U2_TYPE_SPLICEOSOMAL_COMPLEX	GO_U2_TYPE_SPLICEOSOMAL_COMPLEX		90	0.3897076	1.3378316	0.0389016	0.74562126	1.0	4318	tags=36%, list=22%, signal=45%	
GO_VACUOLAR_MEMBRANE	GO_VACUOLAR_MEMBRANE		385	0.33207306	1.3364292	0.0	0.74848366	1.0	3202	tags=23%, list=16%, signal=26%	
GO_MANGANESE_ION_BINDING	GO_MANGANESE_ION_BINDING		59	0.41798332	1.3357604	0.06712963	0.74799484	1.0	3251	tags=31%, list=17%, signal=36%	
GO_TRANSLATION_PREINITIATION_COMPLEX	GO_TRANSLATION_PREINITIATION_COMPLEX		18	0.5337834	1.3341116	0.12869199	0.75196767	1.0	1599	tags=28%, list=8%, signal=30%	
GO_POSITIVE_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION	GO_POSITIVE_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION		36	0.47011846	1.3334737	0.07913669	0.7512593	1.0	1709	tags=22%, list=9%, signal=24%	
GO_VITAMIN_D_RECEPTOR_BINDING	GO_VITAMIN_D_RECEPTOR_BINDING		15	0.5586232	1.3329574	0.14252874	0.7506314	1.0	1821	tags=33%, list=9%, signal=37%	
GO_RESPONSE_TO_NERVE_GROWTH_FACTOR	GO_RESPONSE_TO_NERVE_GROWTH_FACTOR		49	0.43689182	1.3329327	0.0974478	0.747439	1.0	2371	tags=27%, list=12%, signal=30%	
GO_PRI_MIRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_II	GO_PRI_MIRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_II		44	0.45170748	1.3328916	0.109725684	0.74434775	1.0	3121	tags=32%, list=16%, signal=38%	
GO_REGULATION_OF_RYANODINE_SENSITIVE_CALCIUM_RELEASE_CHANNEL_ACTIVITY	GO_REGULATION_OF_RYANODINE_SENSITIVE_CALCIUM_RELEASE_CHANNEL_ACTIVITY		21	0.52601707	1.3323056	0.122727275	0.74388933	1.0	1065	tags=24%, list=5%, signal=25%	
GO_DNA_CONFORMATION_CHANGE	GO_DNA_CONFORMATION_CHANGE		228	0.34850907	1.3318831	0.0175	0.7425448	1.0	3335	tags=28%, list=17%, signal=33%	
GO_CRANIAL_NERVE_MORPHOGENESIS	GO_CRANIAL_NERVE_MORPHOGENESIS		23	0.508715	1.3300908	0.12195122	0.74715316	1.0	4253	tags=35%, list=22%, signal=44%	
GO_ATRIAL_CARDIAC_MUSCLE_CELL_TO_AV_NODE_CELL_SIGNALING	GO_ATRIAL_CARDIAC_MUSCLE_CELL_TO_AV_NODE_CELL_SIGNALING		16	0.5514128	1.3300726	0.12875536	0.7440104	1.0	1521	tags=19%, list=8%, signal=20%	
GO_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH	GO_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH		17	0.5442303	1.3294399	0.12107623	0.74369407	1.0	477	tags=18%, list=2%, signal=18%	
GO_DETECTION_OF_CHEMICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_TASTE	GO_DETECTION_OF_CHEMICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_TASTE		15	0.5679947	1.3294194	0.13274336	0.74062157	1.0	4282	tags=47%, list=22%, signal=60%	
GO_COATED_VESICLE	GO_COATED_VESICLE		258	0.34181052	1.3293059	0.027918782	0.7380121	1.0	2327	tags=17%, list=12%, signal=20%	
